index,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
6575,Resort Hotel,1,250,2016,June,25,18,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,298,,0,Transient-Party,54.5,0,0,Check-Out,5/16/2016
6576,Resort Hotel,0,256,2016,June,25,18,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/12/2016
6577,Resort Hotel,1,231,2016,June,25,18,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,86,0,0,Canceled,4/8/2016
6578,Resort Hotel,1,164,2016,June,25,18,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/16/2016
6579,Resort Hotel,0,241,2016,June,25,18,2,6,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/16/2016
6580,Resort Hotel,1,291,2016,June,25,18,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/16/2016
6581,Resort Hotel,0,241,2016,June,25,18,2,6,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,298,,0,Transient-Party,54.5,0,1,Check-Out,5/16/2016
6582,Resort Hotel,0,249,2016,June,25,18,4,6,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,298,,0,Transient-Party,54.5,0,0,Check-Out,5/16/2016
6583,Resort Hotel,0,249,2016,June,25,18,4,6,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/16/2016
6584,Resort Hotel,1,175,2016,June,25,18,4,7,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/16/2016
6585,Resort Hotel,0,143,2016,June,25,18,4,10,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/16/2016
6586,Resort Hotel,1,81,2016,June,26,19,2,1,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/16/2016
6587,Resort Hotel,1,5,2016,June,26,19,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/12/2016
6588,Resort Hotel,0,267,2016,June,26,19,2,4,1,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/16/2016
6589,Resort Hotel,0,267,2016,June,26,19,2,4,1,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/16/2016
6590,Resort Hotel,1,163,2016,June,26,19,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/12/2016
6591,Resort Hotel,1,235,2016,June,26,19,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/12/2016
6592,Resort Hotel,1,128,2016,June,26,19,3,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/12/2016
6593,Resort Hotel,1,128,2016,June,26,19,3,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/16/2016
6594,Resort Hotel,1,128,2016,June,26,19,3,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/16/2016
6595,Resort Hotel,1,128,2016,June,26,19,3,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/16/2016
6596,Resort Hotel,1,185,2016,June,26,19,4,10,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,298,,0,Transient-Party,54.5,0,0,Check-Out,5/16/2016
6597,Resort Hotel,1,11,2016,June,26,20,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,86,0,0,Canceled,4/8/2016
6598,Resort Hotel,0,244,2016,June,26,20,1,0,2,0,0,BB,HRV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,0,0,0,Check-Out,5/15/2016
6599,Resort Hotel,1,177,2016,June,26,20,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,Non Refund,,,0,Transient-Party,8,0,0,Canceled,5/6/2016
6600,Resort Hotel,1,177,2016,June,26,20,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,Non Refund,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6601,Resort Hotel,1,177,2016,June,26,20,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,Non Refund,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6602,Resort Hotel,1,177,2016,June,26,20,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,Non Refund,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6603,Resort Hotel,1,191,2016,June,26,20,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6604,Resort Hotel,1,177,2016,June,26,20,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,Non Refund,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6605,Resort Hotel,0,271,2016,June,26,20,1,5,2,0,1,Undefined,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6606,Resort Hotel,1,177,2016,June,26,20,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,Non Refund,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6607,Resort Hotel,1,177,2016,June,26,20,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,Non Refund,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6608,Resort Hotel,1,177,2016,June,26,20,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,Non Refund,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6609,Resort Hotel,1,177,2016,June,26,20,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,Non Refund,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6610,Resort Hotel,1,177,2016,June,26,20,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,Non Refund,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6611,Resort Hotel,1,167,2016,June,26,20,1,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6612,Resort Hotel,1,152,2016,June,26,20,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6613,Resort Hotel,1,152,2016,June,26,20,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6614,Resort Hotel,0,306,2016,June,26,20,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6615,Resort Hotel,1,216,2016,June,26,20,3,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6616,Resort Hotel,0,304,2016,June,26,20,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,8,0,0,Canceled,5/6/2016
6617,Resort Hotel,0,294,2016,June,26,21,0,5,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6618,Resort Hotel,1,293,2016,June,26,21,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6619,Resort Hotel,1,293,2016,June,26,21,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6620,Resort Hotel,1,293,2016,June,26,21,0,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6621,Resort Hotel,1,293,2016,June,26,21,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6622,Resort Hotel,1,293,2016,June,26,21,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6623,Resort Hotel,1,203,2016,June,26,21,0,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6624,Resort Hotel,1,294,2016,June,26,21,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6625,Resort Hotel,1,309,2016,June,26,21,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6626,Resort Hotel,0,227,2016,June,26,21,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6627,Resort Hotel,1,155,2016,June,26,21,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,315,,0,Transient-Party,70,0,0,Canceled,5/6/2016
6628,Resort Hotel,0,272,2016,June,26,21,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,242,,0,Transient,79.2,0,1,No-Show,5/15/2016
6629,Resort Hotel,1,167,2016,June,26,21,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,241,,0,Transient,113.19,0,1,Canceled,4/18/2016
6630,Resort Hotel,1,124,2016,June,26,21,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,152,0,0,Canceled,5/3/2016
6631,Resort Hotel,1,242,2016,June,26,21,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314,,0,Transient,46.4,0,0,Check-Out,5/22/2016
6632,Resort Hotel,0,237,2016,June,26,21,2,7,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,73,0,3,Canceled,2/12/2016
6633,Resort Hotel,0,237,2016,June,26,21,2,7,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,243,,0,Contract,46.75,0,0,Canceled,2/18/2016
6634,Resort Hotel,1,127,2016,June,26,21,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,54,0,1,Check-Out,5/25/2016
6635,Resort Hotel,0,235,2016,June,26,21,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171,,0,Transient,41.4,0,2,Check-Out,5/26/2016
6636,Resort Hotel,1,247,2016,June,26,22,0,3,2,0,0,HB,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,240,,0,Transient,49,0,0,Canceled,4/4/2016
6637,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,240,,0,Transient,58,0,0,Canceled,4/4/2016
6638,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,F,0,No Deposit,240,,0,Transient,49,0,0,Canceled,4/4/2016
6639,Resort Hotel,0,253,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,63,0,0,No-Show,5/16/2016
6640,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,240,,0,Transient,58,0,0,Canceled,4/4/2016
6641,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,E,0,No Deposit,298,,0,Transient-Party,87,0,0,Check-Out,5/18/2016
6642,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6643,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,C,1,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6644,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,54.5,0,0,Check-Out,5/18/2016
6645,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6646,Resort Hotel,0,253,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,87,0,0,Check-Out,5/18/2016
6647,Resort Hotel,1,29,2016,June,26,22,0,3,2,0,0,HB,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6648,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,C,1,No Deposit,298,,0,Transient-Party,54.5,0,0,Check-Out,5/18/2016
6649,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,54.5,0,0,Canceled,5/13/2016
6650,Resort Hotel,0,253,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,87,0,0,Check-Out,5/18/2016
6651,Resort Hotel,0,253,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,D,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6652,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6653,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/19/2016
6654,Resort Hotel,0,247,2016,June,26,22,0,3,1,0,0,HB,POL,Groups,Direct,0,0,0,A,A,1,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/19/2016
6655,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/19/2016
6656,Resort Hotel,1,2,2016,June,26,22,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,298,,0,Transient-Party,0,0,0,Check-Out,5/18/2016
6657,Resort Hotel,0,253,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,D,0,No Deposit,298,,0,Transient-Party,87,0,0,Check-Out,5/18/2016
6658,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,E,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6659,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/19/2016
6660,Resort Hotel,0,322,2016,June,26,22,0,3,1,0,0,HB,POL,Groups,Direct,0,0,0,A,A,1,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/19/2016
6661,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6662,Resort Hotel,0,322,2016,June,26,22,0,3,2,0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6663,Resort Hotel,1,267,2016,June,26,22,0,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6664,Resort Hotel,1,0,2016,June,26,22,0,4,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,1,No Deposit,298,,0,Transient-Party,56.5,0,0,Check-Out,5/18/2016
6665,Resort Hotel,1,267,2016,June,26,22,0,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/19/2016
6666,Resort Hotel,1,295,2016,June,26,22,1,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/19/2016
6667,Resort Hotel,1,295,2016,June,26,22,1,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6668,Resort Hotel,0,322,2016,June,26,22,2,4,1,0,0,SC,POL,Groups,Direct,0,0,0,A,I,2,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6669,Resort Hotel,1,3,2016,June,26,22,0,1,2,0,0,HB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,298,,0,Transient-Party,54.5,0,0,Check-Out,5/18/2016
6670,Resort Hotel,0,2,2016,June,26,22,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,F,0,No Deposit,298,,0,Transient-Party,54.5,0,0,Check-Out,5/18/2016
6671,Resort Hotel,1,128,2016,June,26,22,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,298,,0,Transient-Party,54.5,0,0,Check-Out,5/18/2016
6672,Resort Hotel,1,155,2016,June,26,22,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,298,,0,Transient,85,0,0,Check-Out,5/18/2016
6673,Resort Hotel,1,18,2016,June,26,23,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6674,Resort Hotel,1,225,2016,June,26,23,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6675,Resort Hotel,1,225,2016,June,26,23,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,54.5,0,0,Check-Out,5/18/2016
6676,Resort Hotel,0,286,2016,June,26,23,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,F,1,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/19/2016
6677,Resort Hotel,1,131,2016,June,26,23,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/19/2016
6678,Resort Hotel,0,286,2016,June,26,23,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,F,1,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6679,Resort Hotel,0,262,2016,June,26,23,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6680,Resort Hotel,0,227,2016,June,26,23,3,8,2,0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,298,,0,Transient-Party,85,0,0,Check-Out,5/18/2016
6681,Resort Hotel,1,11,2016,June,26,24,0,1,1,2,1,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/19/2016
6682,Resort Hotel,1,3,2016,June,26,24,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,298,,0,Transient-Party,85,0,0,Canceled,4/19/2016
6683,Resort Hotel,1,13,2016,June,26,24,0,2,3,1,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,115,,0,Transient,52.2,0,2,Check-Out,5/22/2016
6684,Resort Hotel,1,284,2016,June,26,24,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,73,0,1,Canceled,4/4/2016
6685,Resort Hotel,0,252,2016,June,26,24,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,240,,0,Transient,75,0,0,Canceled,4/21/2016
6686,Resort Hotel,1,294,2016,June,26,24,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,79,0,0,Canceled,4/4/2016
6687,Resort Hotel,0,291,2016,June,26,24,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115,,0,Transient,52.2,0,2,Check-Out,5/22/2016
6688,Resort Hotel,0,232,2016,June,26,24,4,10,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,46.98,0,0,Canceled,4/21/2016
6689,Resort Hotel,0,310,2016,June,26,24,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,315,,0,Transient-Party,44.45,0,0,Check-Out,5/23/2016
6690,Resort Hotel,0,232,2016,June,26,24,4,10,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,140,0,0,Canceled,4/22/2016
6691,Resort Hotel,1,170,2016,June,26,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,40,,0,Contract,46.75,0,1,Check-Out,5/26/2016
6692,Resort Hotel,1,170,2016,June,26,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,79.2,0,2,Canceled,11/17/2015
6693,Resort Hotel,1,0,2016,June,26,25,0,1,3,1,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,,0,Transient,101.7,0,2,Canceled,11/17/2015
6694,Resort Hotel,1,170,2016,June,26,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,40,,0,Transient,74.76,0,0,Check-Out,5/26/2016
6695,Resort Hotel,1,3,2016,June,26,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,40,,0,Contract,46.75,0,1,Check-Out,5/26/2016
6696,Resort Hotel,1,24,2016,June,26,25,1,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,110,0,Transient,85,0,0,Canceled,5/12/2016
6697,Resort Hotel,1,4,2016,June,26,25,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,240,,0,Transient-Party,46.98,0,2,Check-Out,5/27/2016
6698,Resort Hotel,1,75,2016,June,26,25,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient-Party,48.08,0,1,Check-Out,5/27/2016
6699,Resort Hotel,1,234,2016,June,26,25,2,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient-Party,46.98,0,2,Check-Out,5/27/2016
6700,Resort Hotel,1,127,2016,June,26,25,2,3,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,46.98,0,2,Check-Out,5/27/2016
6701,Resort Hotel,1,112,2016,June,26,25,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient-Party,46.98,0,2,Check-Out,5/27/2016
6702,Resort Hotel,0,229,2016,June,26,25,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,36,,0,Transient,41.75,0,0,Check-Out,5/23/2016
6703,Resort Hotel,1,165,2016,June,26,25,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,,,0,Transient,46,0,0,Canceled,1/25/2016
6704,Resort Hotel,1,226,2016,June,26,25,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,46,0,0,Canceled,1/25/2016
6705,Resort Hotel,1,117,2016,June,26,25,3,6,2,1,1,FB,PRT,Direct,Direct,0,0,0,C,C,4,No Deposit,,,0,Transient,46,0,0,Canceled,1/25/2016
6706,Resort Hotel,1,196,2016,June,26,25,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,,,0,Transient,46,0,0,Canceled,1/25/2016
6707,Resort Hotel,0,285,2016,June,26,25,4,10,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,,,0,Transient,46,0,0,Canceled,1/25/2016
6708,Resort Hotel,0,241,2016,June,26,25,4,10,3,1,0,BB,SWE,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,,,0,Transient,46,0,0,Canceled,1/25/2016
6709,Resort Hotel,0,3,2016,June,27,26,1,0,1,0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,46,0,0,Canceled,1/25/2016
6710,Resort Hotel,1,92,2016,June,27,26,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,46,0,0,Canceled,1/25/2016
6711,Resort Hotel,1,92,2016,June,27,26,2,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,46,0,0,Canceled,1/25/2016
6712,Resort Hotel,1,94,2016,June,27,26,2,3,1,0,0,BB,HKG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,46,0,0,Canceled,1/25/2016
