index,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
3114.0,Resort Hotel,0.0,62.0,2015.0,November,47.0,18.0,2.0,4.0,1.0,0.0,0.0,Undefined,ESP,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient,67.5,0,0,No-Show,10/10/2015
1317.0,Resort Hotel,0.0,59.0,2015.0,August,35.0,23.0,4.0,10.0,2.0,2.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,C,C,1.0,No Deposit,261.0,,0,Transient,158.5,0,1,Canceled,6/17/2015
2161.0,Resort Hotel,0.0,53.0,2015.0,October,40.0,3.0,2.0,5.0,2.0,0.0,0.0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,250.0,,0,Transient,179.0,0,1,Check-Out,8/30/2015
2148.0,Resort Hotel,0.0,39.0,2015.0,October,40.0,3.0,2.0,2.0,2.0,0.0,0.0,HB,IRL,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,156.0,,0,Contract,90.39,0,0,Check-Out,9/3/2015
9946.0,Resort Hotel,1.0,2.0,2017.0,January,4.0,28.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0,Transient,63.0,0,2,Canceled,10/15/2016
,,,,,,,,,,,,,,,,,,,,,,,,177.0,,0,Transient,60.0,0,1,Canceled,12/26/2016
1061.0,Resort Hotel,0.0,33.0,2015.0,August,33.0,12.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,G,G,0.0,No Deposit,242.0,,0,Transient,123.0,0,1,Check-Out,7/13/2015
1207.0,Resort Hotel,0.0,126.0,2015.0,August,34.0,18.0,1.0,5.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,103.5,0,1,Check-Out,7/18/2015
8102.0,Resort Hotel,1.0,19.0,2016.0,September,38.0,11.0,2.0,2.0,2.0,2.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0,Transient,189.0,0,0,Canceled,6/10/2016
2841.0,Resort Hotel,0.0,76.0,2015.0,November,45.0,1.0,2.0,3.0,2.0,0.0,0.0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,171.0,,0,Transient,44.5,0,0,Check-Out,10/7/2015
8579.0,Resort Hotel,0.0,383.0,2016.0,October,41.0,6.0,0.0,3.0,1.0,0.0,0.0,BB,GBR,Groups,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,240.0,,0,Transient-Party,194.0,0,0,Canceled,5/20/2016
2993.0,Resort Hotel,1.0,39.0,2015.0,November,46.0,10.0,0.0,5.0,1.0,0.0,0.0,BB,PRT,Corporate,Corporate,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Group,0.0,0,0,Canceled,1/2/2015
3606.0,Resort Hotel,1.0,56.0,2015.0,December,52.0,25.0,1.0,2.0,1.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,36.0,0,0,Canceled,10/15/2015
3301.0,Resort Hotel,0.0,22.0,2015.0,December,49.0,4.0,2.0,2.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,208.0,,0,Transient-Party,70.0,0,0,Check-Out,10/23/2015
8909.0,Resort Hotel,1.0,20.0,2016.0,October,43.0,19.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,201.0,,0,Transient,59.4,0,0,Check-Out,9/18/2016
,,,,,,,,,,,,,,,,,,,,,,,,38.0,,0,Transient-Party,80.0,0,0,Canceled,12/3/2016
7207.0,Resort Hotel,1.0,188.0,2016.0,July,31.0,27.0,2.0,5.0,2.0,1.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,2.0,No Deposit,240.0,,0,Transient,106.0,0,0,Canceled,4/11/2016
4131.0,Resort Hotel,1.0,41.0,2016.0,February,8.0,15.0,1.0,3.0,2.0,2.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,38.0,,0,Transient-Party,68.0,0,0,Canceled,11/24/2015
5250.0,Resort Hotel,1.0,83.0,2016.0,April,17.0,22.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,D,D,0.0,Non Refund,6.0,,0,Transient,67.4,0,0,Check-Out,3/24/2016
3342.0,Resort Hotel,1.0,149.0,2015.0,December,49.0,5.0,2.0,1.0,2.0,0.0,0.0,FB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,243.0,,0,Transient-Party,42.5,0,2,Check-Out,10/29/2015
1895.0,Resort Hotel,1.0,158.0,2015.0,September,39.0,20.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,134.0,,0,Transient,107.0,0,0,Check-Out,8/21/2015
5582.0,Resort Hotel,1.0,127.0,2016.0,May,19.0,2.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,89.0,0,2,Canceled,2/5/2016
1084.0,Resort Hotel,0.0,76.0,2015.0,August,33.0,13.0,1.0,3.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,241.0,,0,Transient,105.71,0,0,Canceled,7/3/2015
2135.0,Resort Hotel,1.0,87.0,2015.0,October,40.0,3.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,134.0,,0,Transient,133.0,0,1,Canceled,7/2/2015
4806.0,Resort Hotel,0.0,144.0,2016.0,April,14.0,1.0,2.0,2.0,2.0,0.0,0.0,BB,IRL,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,1.0,No Deposit,134.0,,0,Transient-Party,68.0,0,0,Canceled,2/5/2016
9889.0,Resort Hotel,1.0,0.0,2017.0,January,3.0,17.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,314.0,,0,Transient,42.56,0,0,Canceled,7/22/2016
5909.0,Resort Hotel,0.0,213.0,2016.0,May,21.0,16.0,1.0,1.0,2.0,0.0,0.0,HB,DEU,Groups,TA/TO,0.0,0.0,0.0,A,C,0.0,No Deposit,240.0,,0,Transient,44.1,0,1,Canceled,4/6/2016
1671.0,Resort Hotel,0.0,12.0,2015.0,September,37.0,8.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,F,G,0.0,No Deposit,240.0,,0,Transient,0.0,0,2,Check-Out,8/5/2015
,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0,Transient,30.0,0,0,Canceled,10/18/2016
4714.0,Resort Hotel,0.0,167.0,2016.0,March,14.0,29.0,1.0,5.0,1.0,0.0,0.0,BB,GBR,Groups,Direct,0.0,0.0,0.0,A,D,2.0,No Deposit,332.0,,0,Transient-Party,50.0,0,0,Canceled,1/16/2016
6909.0,Resort Hotel,1.0,159.0,2016.0,July,29.0,11.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,,223.0,0,Transient-Party,46.0,0,0,Check-Out,5/30/2016
9650.0,Resort Hotel,1.0,59.0,2016.0,December,52.0,23.0,2.0,2.0,2.0,0.0,0.0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,250.0,,0,Transient,75.0,0,0,Canceled,10/6/2016
7459.0,Resort Hotel,1.0,205.0,2016.0,August,33.0,10.0,2.0,4.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0,Transient,129.0,0,1,Canceled,6/23/2016
5741.0,Resort Hotel,1.0,236.0,2016.0,May,20.0,12.0,1.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,273.0,,0,Transient,67.05,0,0,Canceled,10/16/2015
6856.0,Resort Hotel,1.0,178.0,2016.0,July,28.0,7.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,105.0,0,3,Canceled,2/15/2016
9172.0,Resort Hotel,1.0,53.0,2016.0,October,45.0,31.0,2.0,5.0,3.0,1.0,0.0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,H,H,0.0,No Deposit,15.0,,0,Transient,80.0,0,0,Canceled,1/22/2016
1690.0,Resort Hotel,1.0,159.0,2015.0,September,37.0,9.0,2.0,7.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,250.0,,0,Transient,173.0,0,0,Check-Out,8/10/2015
6907.0,Resort Hotel,1.0,146.0,2016.0,July,29.0,10.0,2.0,4.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,223.0,0,Transient-Party,60.0,1,0,Check-Out,5/30/2016
779.0,Resort Hotel,1.0,37.0,2015.0,July,31.0,29.0,1.0,4.0,2.0,0.0,0.0,HB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,240.0,,0,Transient,97.0,0,3,Check-Out,7/5/2015
907.0,Resort Hotel,0.0,1.0,2015.0,August,32.0,5.0,0.0,0.0,3.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,I,0.0,No Deposit,241.0,,0,Transient,85.59,1,2,Check-Out,7/10/2015
3127.0,Resort Hotel,0.0,62.0,2015.0,November,47.0,18.0,2.0,4.0,2.0,0.0,0.0,Undefined,ESP,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,101.5,0,2,Check-Out,10/12/2015
893.0,Resort Hotel,0.0,94.0,2015.0,August,32.0,4.0,0.0,0.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,F,0.0,No Deposit,240.0,,0,Transient-Party,73.8,0,2,Check-Out,7/6/2015
1925.0,Resort Hotel,0.0,84.0,2015.0,September,39.0,21.0,2.0,5.0,2.0,0.0,0.0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,F,0.0,No Deposit,110.0,,0,Transient,184.45,0,0,Canceled,8/10/2015
8315.0,Resort Hotel,1.0,385.0,2016.0,September,39.0,21.0,0.0,4.0,2.0,0.0,0.0,BB,PRT,Groups,Direct,0.0,0.0,0.0,A,A,0.0,Non Refund,240.0,,0,Transient,261.0,0,0,Canceled,5/19/2016
6893.0,Resort Hotel,1.0,262.0,2016.0,July,28.0,9.0,4.0,8.0,1.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,223.0,0,Transient-Party,66.0,1,0,Check-Out,5/29/2016
5429.0,Resort Hotel,1.0,102.0,2016.0,April,18.0,29.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0,Transient,75.0,0,0,Canceled,2/22/2016
6424.0,Resort Hotel,1.0,129.0,2016.0,June,24.0,10.0,1.0,2.0,2.0,2.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,147.0,,0,Transient,53.87,0,0,Canceled,4/27/2016
7224.0,Resort Hotel,1.0,38.0,2016.0,July,31.0,29.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient,110.0,0,0,Canceled,3/29/2016
2640.0,Resort Hotel,1.0,148.0,2015.0,October,43.0,24.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,Direct,0.0,0.0,0.0,A,A,0.0,Non Refund,240.0,,0,Transient,152.0,1,1,Check-Out,9/24/2015
3252.0,Resort Hotel,0.0,14.0,2015.0,November,48.0,26.0,0.0,3.0,2.0,0.0,0.0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,,,47,Transient-Party,76.8,0,0,Check-Out,10/24/2015
6091.0,Resort Hotel,1.0,69.0,2016.0,May,22.0,25.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,,,0,Transient,65.0,0,0,Canceled,1/18/2016
,,,,,,,,,,,,,,,,,,,,,,,,250.0,,0,Transient,46.96,0,1,Canceled,11/8/2016
1946.0,Resort Hotel,1.0,21.0,2015.0,September,39.0,23.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Corporate,Corporate,0.0,0.0,0.0,A,C,0.0,No Deposit,240.0,,0,Transient-Party,134.0,0,3,Check-Out,8/23/2015
6899.0,Resort Hotel,0.0,356.0,2016.0,July,29.0,10.0,4.0,5.0,2.0,0.0,0.0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,,223.0,0,Transient-Party,66.0,0,0,Check-Out,5/30/2016
7141.0,Resort Hotel,1.0,149.0,2016.0,July,30.0,23.0,2.0,5.0,2.0,0.0,0.0,FB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,1.0,No Deposit,147.0,,0,Transient,95.73,0,0,Check-Out,6/12/2016
1934.0,Resort Hotel,1.0,75.0,2015.0,September,39.0,22.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,154.0,0,1,Canceled,6/15/2015
2946.0,Resort Hotel,0.0,28.0,2015.0,November,45.0,7.0,2.0,6.0,1.0,0.0,0.0,BB,CZE,Corporate,Corporate,0.0,0.0,0.0,A,D,1.0,No Deposit,15.0,,0,Transient,44.5,0,0,Canceled,7/17/2015
4135.0,Resort Hotel,1.0,38.0,2016.0,February,8.0,15.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,38.0,,0,Transient,68.0,0,0,Canceled,11/19/2015
8804.0,Resort Hotel,1.0,115.0,2016.0,October,42.0,15.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,146.0,0,0,Canceled,7/26/2016
2623.0,Resort Hotel,1.0,111.0,2015.0,October,43.0,23.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,81.6,1,1,Check-Out,9/21/2015
5624.0,Resort Hotel,1.0,19.0,2016.0,May,19.0,6.0,2.0,3.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,F,F,2.0,No Deposit,298.0,,0,Transient-Party,54.5,0,0,Check-Out,4/6/2016
,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0,Transient,30.0,0,0,Canceled,7/18/2016
9109.0,Resort Hotel,1.0,3.0,2016.0,October,44.0,28.0,0.0,1.0,1.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,159.0,0,1,Canceled,9/2/2016
8111.0,Resort Hotel,1.0,118.0,2016.0,September,38.0,11.0,2.0,4.0,2.0,0.0,0.0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,241.0,0,0,Canceled,6/6/2016
5628.0,Resort Hotel,1.0,174.0,2016.0,May,19.0,6.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,298.0,,0,Transient-Party,85.0,0,0,Check-Out,4/6/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,0,Transient-Party,55.0,0,0,Canceled,1/6/2017
7152.0,Resort Hotel,1.0,12.0,2016.0,July,31.0,24.0,1.0,0.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,94.86,0,1,Canceled,2/9/2016
3885.0,Resort Hotel,1.0,99.0,2016.0,February,6.0,4.0,4.0,8.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,313.0,,65,Transient-Party,69.0,0,0,Check-Out,11/24/2015
1151.0,Resort Hotel,0.0,37.0,2015.0,August,34.0,16.0,1.0,0.0,1.0,0.0,0.0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,A,A,0.0,No Deposit,,270.0,0,Transient,134.0,0,0,Check-Out,7/15/2015
8549.0,Resort Hotel,0.0,383.0,2016.0,October,41.0,6.0,0.0,3.0,1.0,0.0,0.0,BB,GBR,Groups,TA/TO,0.0,0.0,0.0,A,E,1.0,No Deposit,240.0,,0,Transient,190.67,0,0,Canceled,7/19/2016
1796.0,Resort Hotel,1.0,81.0,2015.0,September,38.0,15.0,0.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0,Transient,211.0,0,2,Canceled,7/20/2015
8616.0,Resort Hotel,1.0,151.0,2016.0,October,41.0,8.0,1.0,1.0,2.0,0.0,0.0,BB,BRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,171.0,0,0,Canceled,8/30/2016
6182.0,Resort Hotel,1.0,11.0,2016.0,May,22.0,27.0,1.0,2.0,2.0,2.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0,Transient,65.0,0,0,Canceled,4/27/2016
1695.0,Resort Hotel,0.0,170.0,2015.0,September,37.0,10.0,1.0,3.0,2.0,0.0,0.0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,E,0.0,No Deposit,240.0,,0,Transient,154.0,0,2,Check-Out,8/14/2015
4783.0,Resort Hotel,0.0,169.0,2016.0,March,14.0,31.0,1.0,3.0,1.0,0.0,0.0,BB,PRT,Groups,Direct,0.0,0.0,0.0,A,A,2.0,Refundable,134.0,,0,Transient-Party,70.0,0,0,Check-Out,2/14/2016
1455.0,Resort Hotel,0.0,83.0,2015.0,August,36.0,30.0,2.0,4.0,2.0,0.0,0.0,BB,ROU,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,242.0,,0,Transient,147.0,0,0,Check-Out,8/1/2015
6062.0,Resort Hotel,1.0,139.0,2016.0,May,22.0,24.0,0.0,4.0,2.0,0.0,0.0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,1.0,No Deposit,68.0,,0,Transient,84.0,0,0,Canceled,1/5/2016
7422.0,Resort Hotel,1.0,113.0,2016.0,August,33.0,8.0,1.0,4.0,2.0,1.0,0.0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,,,75,Transient-Party,92.0,0,0,Check-Out,6/25/2016
1593.0,Resort Hotel,1.0,74.0,2015.0,September,36.0,5.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0,Transient,192.5,0,1,Check-Out,8/2/2015
4262.0,Resort Hotel,1.0,5.0,2016.0,February,9.0,27.0,1.0,1.0,2.0,2.0,0.0,HB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,C,C,1.0,No Deposit,,,0,Transient,80.0,0,0,Canceled,11/9/2015
2845.0,Resort Hotel,0.0,39.0,2015.0,November,45.0,2.0,1.0,4.0,2.0,0.0,0.0,BB,IRL,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,171.0,,0,Transient,48.0,0,1,Check-Out,10/7/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,0,Transient-Party,50.0,0,0,Canceled,11/17/2016
808.0,Resort Hotel,1.0,65.0,2015.0,July,31.0,30.0,1.0,3.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,110.7,0,2,Check-Out,7/9/2015
4703.0,Resort Hotel,0.0,147.0,2016.0,March,14.0,28.0,2.0,5.0,2.0,0.0,0.0,HB,LUX,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,241.0,,0,Transient,67.88,1,2,Check-Out,2/12/2016
6021.0,Resort Hotel,1.0,78.0,2016.0,May,21.0,21.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,250.0,,0,Transient,87.0,0,0,Canceled,3/29/2016
9201.0,Resort Hotel,1.0,113.0,2016.0,November,45.0,2.0,0.0,2.0,2.0,0.0,0.0,BB,CHE,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,143.0,,0,Transient,110.36,0,1,Check-Out,10/11/2016
5083.0,Resort Hotel,0.0,183.0,2016.0,April,16.0,16.0,1.0,1.0,1.0,0.0,0.0,HB,DEU,Groups,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,240.0,,0,Transient,39.0,0,2,Canceled,2/9/2016
3729.0,Resort Hotel,0.0,69.0,2015.0,December,53.0,31.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,D,D,0.0,No Deposit,185.0,281.0,0,Transient-Party,43.2,0,0,Check-Out,11/15/2015
4733.0,Resort Hotel,0.0,168.0,2016.0,March,14.0,30.0,1.0,4.0,2.0,0.0,0.0,BB,GBR,Groups,Direct,0.0,0.0,0.0,A,A,1.0,No Deposit,15.0,,0,Transient,29.0,0,0,Canceled,12/30/2015
1951.0,Resort Hotel,0.0,8.0,2015.0,September,39.0,23.0,1.0,4.0,2.0,0.0,0.0,BB,ITA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,B,0.0,No Deposit,149.0,,0,Transient,133.0,0,0,Canceled,5/22/2015
1048.0,Resort Hotel,0.0,68.0,2015.0,August,33.0,11.0,2.0,5.0,2.0,0.0,0.0,HB,RUS,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,15.0,,0,Transient,144.4,0,1,Check-Out,7/17/2015
9637.0,Resort Hotel,1.0,252.0,2016.0,December,52.0,22.0,2.0,3.0,2.0,0.0,0.0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,E,E,1.0,No Deposit,240.0,,0,Transient-Party,62.29,0,0,Canceled,3/8/2016
4923.0,Resort Hotel,1.0,10.0,2016.0,April,15.0,9.0,2.0,2.0,1.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,250.0,,0,Transient,38.32,0,1,Check-Out,2/23/2016
3856.0,Resort Hotel,1.0,33.0,2016.0,January,5.0,28.0,0.0,3.0,1.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,39.0,0,0,Canceled,10/30/2015
5320.0,Resort Hotel,1.0,138.0,2016.0,April,18.0,25.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,E,E,0.0,Non Refund,387.0,,0,Transient-Party,84.0,0,0,Check-Out,3/27/2016
5348.0,Resort Hotel,0.0,189.0,2016.0,April,18.0,26.0,0.0,2.0,2.0,0.0,0.0,BB,FRA,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,3/27/2016
5087.0,Resort Hotel,0.0,183.0,2016.0,April,16.0,16.0,2.0,2.0,2.0,0.0,0.0,SC,DEU,Groups,TA/TO,0.0,0.0,0.0,A,I,2.0,No Deposit,96.0,,0,Transient,82.0,0,0,Canceled,11/3/2015
6268.0,Resort Hotel,1.0,102.0,2016.0,May,23.0,31.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,241.0,,0,Transient,48.06,0,1,Canceled,3/29/2016
7838.0,Resort Hotel,1.0,45.0,2016.0,August,36.0,29.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,1.0,No Deposit,240.0,,0,Transient,179.0,0,0,Canceled,7/2/2016
4128.0,Resort Hotel,1.0,200.0,2016.0,February,8.0,15.0,1.0,0.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,38.0,,0,Transient-Party,68.0,0,0,Check-Out,12/8/2015
8789.0,Resort Hotel,0.0,342.0,2016.0,October,42.0,14.0,2.0,5.0,2.0,0.0,0.0,BB,GBR,Groups,Direct,0.0,0.0,0.0,E,G,0.0,No Deposit,1.0,,0,Transient,89.0,0,0,Canceled,2/9/2016
3959.0,Resort Hotel,0.0,103.0,2016.0,February,7.0,9.0,0.0,2.0,2.0,0.0,0.0,HB,FRA,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,342.0,0,Transient-Party,32.0,0,0,Check-Out,11/22/2015
9574.0,Resort Hotel,1.0,245.0,2016.0,December,51.0,15.0,0.0,2.0,2.0,0.0,0.0,BB,BRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient-Party,68.0,0,0,Canceled,8/2/2016
1733.0,Resort Hotel,0.0,1.0,2015.0,September,37.0,11.0,1.0,2.0,2.0,2.0,0.0,BB,BRA,Online TA,TA/TO,0.0,0.0,0.0,H,H,0.0,No Deposit,240.0,,0,Transient,154.0,0,1,Canceled,5/19/2015
4498.0,Resort Hotel,1.0,108.0,2016.0,March,13.0,21.0,1.0,1.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,156.0,,0,Transient-Party,59.18,0,2,Check-Out,1/7/2016
1689.0,Resort Hotel,1.0,78.0,2015.0,September,37.0,9.0,2.0,7.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,268.0,1,1,Check-Out,8/9/2015
,,,,,,,,,,,,,,,,,,,,,,,,38.0,,0,Transient,72.0,0,0,Canceled,10/26/2016
7215.0,Resort Hotel,1.0,201.0,2016.0,July,31.0,28.0,2.0,3.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient,110.0,0,0,Canceled,3/29/2016
9561.0,Resort Hotel,1.0,25.0,2016.0,December,50.0,10.0,2.0,1.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,273.0,,125,Transient-Party,80.81,0,0,Check-Out,10/21/2016
